title,video_path,image_path,fake_text_pos,bbox,fake_cls,con_label
财政部部长胡歌称对幼儿发放育儿补贴建立学前教育国家资助制度,./Data/videos/fake/video/FS/127.mp4,./Data/images/fake/image/FS/127.jpg,"[5, 6]","[215, 304, 477, 655]",face_swap&text_swap&video_swap,0
胡歌介绍有中医特别有名的一个调养气血的方子四物汤可以养血活血,./Data/videos/fake/video/FS/128.mp4,./Data/images/fake/image/FS/128.jpg,"[0, 1]","[227, 159, 488, 539]",face_swap&text_swap&video_swap,0
读完书却记不住怎么办胡歌的一番话让人倍感宽慰,./Data/videos/fake/video/FS/129.mp4,./Data/images/fake/image/FS/129.jpg,"[10, 11]","[237, 213, 512, 575]",face_swap&text_swap&video_swap,0
衣业衣村部部长胡歌称农村高价彩礼等现象在一些地区不同程度存在,./Data/videos/fake/video/FS/130.mp4,./Data/images/fake/image/FS/130.jpg,"[7, 8]","[174, 174, 394, 447]",face_swap&text_swap&video_swap,0
主持人刘涛称国务院关税税则委员会发布公告对原产于加拿大的菜籽油油渣饼加征关税,./Data/videos/fake/video/FS/131.mp4,./Data/images/fake/image/FS/131.jpg,"[3, 4]","[200, 187, 457, 533]",face_swap&text_swap&video_swap,0
新闻发言人刘涛霸气发言几件美制武器改变不了台独灭亡的命运,./Data/videos/fake/video/FS/132.mp4,./Data/images/fake/image/FS/132.jpg,"[5, 6]","[192, 205, 551, 675]",face_swap&text_swap&video_swap,0
住房和城乡建设部部长刘涛称近期在组织编制好房子的建设制度也在修订住宅项目的规范,./Data/videos/fake/video/FS/133.mp4,./Data/images/fake/image/FS/133.jpg,"[10, 11]","[312, 403, 702, 895]",face_swap&text_swap&video_swap,0
健康委主任刘涛体重管理年鼓励实施首期的三年体重管理的行动,./Data/videos/fake/video/FS/134.mp4,./Data/images/fake/image/FS/134.jpg,"[5, 6]","[210, 187, 451, 503]",face_swap&text_swap&video_swap,0
法庭庭长刘涛称一些农村地区的村霸和家族宗族黑恶势为非作歹欺压残害基层群众严重危害,./Data/videos/fake/video/FS/135.mp4,./Data/images/fake/image/FS/135.jpg,"[4, 5]","[253, 352, 527, 725]",face_swap&text_swap&video_swap,0
西藏林芝墨脱县人民法院一级法官刘涛热忱欢迎全国各族同胞到她的家乡墨脱看看,./Data/videos/fake/video/FS/136.mp4,./Data/images/fake/image/FS/136.jpg,"[15, 16]","[247, 157, 488, 471]",face_swap&text_swap&video_swap,0
全国人大代表刘涛表示未来把基础养老金提高到六百元左右 ,./Data/videos/fake/video/FS/137.mp4,./Data/images/fake/image/FS/137.jpg,"[6, 7]","[254, 221, 504, 579]",face_swap&text_swap&video_swap,0
全国人大代表刘涛建议大家不要熬夜看手机玩游戏最起码11点要睡觉,./Data/videos/fake/video/FS/138.mp4,./Data/images/fake/image/FS/138.jpg,"[6, 7]","[260, 347, 459, 605]",face_swap&text_swap&video_swap,0
教授刘涛对父母这个角色有更深层的理解,./Data/videos/fake/video/FS/139.mp4,./Data/images/fake/image/FS/139.jpg,"[2, 3]","[163, 193, 504, 641]",face_swap&text_swap&video_swap,0
记者刘涛报道杨明宇黄焖鸡米饭后厨乱象舆情事件引发社会广泛关注,./Data/videos/fake/video/FS/140.mp4,./Data/images/fake/image/FS/140.jpg,"[2, 3]","[238, 177, 479, 513]",face_swap&text_swap&video_swap,0
副教授刘涛谈对自己孩子的教育方法,./Data/videos/fake/video/FS/141.mp4,./Data/images/fake/image/FS/141.jpg,"[3, 4]","[330, 287, 485, 503]",face_swap&text_swap&video_swap,0
医生刘涛教大家一些减肥妙招,./Data/videos/fake/video/FS/142.mp4,./Data/images/fake/image/FS/142.jpg,"[2, 3]","[257, 145, 522, 515]",face_swap&text_swap&video_swap,0
医生刘涛告诫大家告诉自己孩子和亲朋好友尽量的喝温水不要喝饮料,./Data/videos/fake/video/FS/143.mp4,./Data/images/fake/image/FS/143.jpg,"[2, 3]","[286, 236, 523, 563]",face_swap&text_swap&video_swap,0
总台央视记者刘涛报道涉事企业涉嫌违法生产被抓现行,./Data/videos/fake/video/FS/144.mp4,./Data/images/fake/image/FS/144.jpg,"[6, 7]","[331, 545, 398, 630]",face_swap&text_swap&video_swap,0
主播刘涛报道中央军委广泛延揽高校优秀人才投身新时代强军事业,./Data/videos/fake/video/FS/145.mp4,./Data/images/fake/image/FS/145.jpg,"[2, 3]","[265, 177, 470, 446]",face_swap&text_swap&video_swap,0
主持人刘涛报道拜登致电特朗普祝贺其赢得二零二四年美国总统选举,./Data/videos/fake/video/FS/146.mp4,./Data/images/fake/image/FS/146.jpg,"[3, 4]","[239, 227, 486, 564]",face_swap&text_swap&video_swap,0
警察刘涛推荐婚前必查四个网站,./Data/videos/fake/video/FS/147.mp4,./Data/images/fake/image/FS/147.jpg,"[2, 3]","[287, 219, 444, 431]",face_swap&text_swap&video_swap,0
警察刘涛提醒大家近期在全国各地陆续出现数起钱款被盗刷的案例,./Data/videos/fake/video/FS/148.mp4,./Data/images/fake/image/FS/148.jpg,"[2, 3]","[208, 220, 431, 545]",face_swap&text_swap&video_swap,0
主持人刘涛报道国家主席就缅甸遭受地震灾害向缅甸领导人敏昂莱致慰问电,./Data/videos/fake/video/FS/149.mp4,./Data/images/fake/image/FS/149.jpg,"[3, 4]","[224, 236, 484, 573]",face_swap&text_swap&video_swap,0
主播刘涛报道东部战区组织陆军海军空军火箭军等兵力为台岛周边组织舰机多项抵近海开展联合演训,./Data/videos/fake/video/FS/150.mp4,./Data/images/fake/image/FS/150.jpg,"[2, 3]","[236, 291, 465, 600]",face_swap&text_swap&video_swap,0
医生刘涛推荐掉秤最快的方法玉米水煮番茄生吃豆芽素炒等,./Data/videos/fake/video/FS/151.mp4,./Data/images/fake/image/FS/151.jpg,"[2, 3]","[285, 192, 418, 374]",face_swap&text_swap&video_swap,0
主播刘涛报道海关总署发布第五十四号和第五十五号公告保护中国消费者健康保障中国畜牧业生产安全 ,./Data/videos/fake/video/FS/152.mp4,./Data/images/fake/image/FS/152.jpg,"[2, 3]","[242, 218, 505, 578]",face_swap&text_swap&video_swap,0
网友刘涛分享生活实用小技巧一招轻松自制衣物防尘袋,./Data/videos/fake/video/FS/153.mp4,./Data/images/fake/image/FS/153.jpg,"[2, 3]","[4, 123, 235, 435]",face_swap&text_swap&video_swap,0
小孩姐刘涛用她的经历来分析一下怎么不让小孩玩手机,./Data/videos/fake/video/FS/154.mp4,./Data/images/fake/image/FS/154.jpg,"[3, 4]","[224, 355, 524, 745]",face_swap&text_swap&video_swap,0
营养科医生刘涛告诫孕妇怀孕后不要喝什么猪蹄汤母鸡汤里面的脂肪含量非常的高,./Data/videos/fake/video/FS/155.mp4,./Data/images/fake/image/FS/155.jpg,"[5, 6]","[264, 352, 439, 594]",face_swap&text_swap&video_swap,0
主持人刘涛报道中共中央国务院近日印发加快建设农业强国规划,./Data/videos/fake/video/FS/156.mp4,./Data/images/fake/image/FS/156.jpg,"[3, 4]","[218, 184, 475, 542]",face_swap&text_swap&video_swap,0
内科主任医师刘涛推荐蒲公英煮鸡蛋可以调理全身不同部位结节,./Data/videos/fake/video/FS/157.mp4,./Data/images/fake/image/FS/157.jpg,"[6, 7]","[272, 235, 479, 501]",face_swap&text_swap&video_swap,0
医生刘涛教大家五招养胃方法,./Data/videos/fake/video/FS/158.mp4,./Data/images/fake/image/FS/158.jpg,"[2, 3]","[200, 376, 462, 742]",face_swap&text_swap&video_swap,0
国家广播电视总局副局长刘涛告知大家有三百多款短剧在境外播出,./Data/videos/fake/video/FS/159.mp4,./Data/images/fake/image/FS/159.jpg,"[11, 12]","[238, 247, 542, 679]",face_swap&text_swap&video_swap,0
主持人刘涛报道教育部发布留学预警,./Data/videos/fake/video/FS/160.mp4,./Data/images/fake/image/FS/160.jpg,"[3, 4]","[213, 193, 468, 550]",face_swap&text_swap&video_swap,0
民警刘涛提醒大家五类电话千万不要接听,./Data/videos/fake/video/FS/161.mp4,./Data/images/fake/image/FS/161.jpg,"[2, 3]","[335, 457, 473, 651]",face_swap&text_swap&video_swap,0
主持人刘涛报道自二零二五年起调整对原产于美国的进口商品加征关税措施 ,./Data/videos/fake/video/FS/162.mp4,./Data/images/fake/image/FS/162.jpg,"[3, 4]","[239, 199, 506, 572]",face_swap&text_swap&video_swap,0
民警刘涛提醒大家千万不要骂人了因为骂人也违法也要坐牢,./Data/videos/fake/video/FS/163.mp4,./Data/images/fake/image/FS/163.jpg,"[2, 3]","[256, 213, 461, 502]",face_swap&text_swap&video_swap,0
阅兵副主任刘涛称这次参阅的所有武器装备均为国产现役主战装备,./Data/videos/fake/video/FS/164.mp4,./Data/images/fake/image/FS/164.jpg,"[5, 6]","[212, 288, 509, 686]",face_swap&text_swap&video_swap,0
主播刘涛称有记者提问特朗普政府正准备在关税谈判中要求其他国家限制与中国的贸易往来,./Data/videos/fake/video/FS/165.mp4,./Data/images/fake/image/FS/165.jpg,"[2, 3]","[258, 220, 461, 499]",face_swap&text_swap&video_swap,0
主持人刘涛报道旅客吴某某不听从工作人员劝阻用身体阻挡车门关闭其行为构成违法行为,./Data/videos/fake/video/FS/166.mp4,./Data/images/fake/image/FS/166.jpg,"[3, 4]","[273, 199, 502, 504]",face_swap&text_swap&video_swap,0
应急管理部刘涛暖心提醒出行背包里边要装足够食物和衣物,./Data/videos/fake/video/FS/167.mp4,./Data/images/fake/image/FS/167.jpg,"[5, 6]","[239, 268, 449, 541]",face_swap&text_swap&video_swap,0
夜读主播刘涛在世界读书日来临之际分享读书的十个理由,./Data/videos/fake/video/FS/168.mp4,./Data/images/fake/image/FS/168.jpg,"[4, 5]","[275, 210, 429, 428]",face_swap&text_swap&video_swap,0
读书究竟是为了什么听听沂蒙二姐刘涛的回答,./Data/videos/fake/video/FS/169.mp4,./Data/images/fake/image/FS/169.jpg,"[15, 16]","[222, 355, 426, 593]",face_swap&text_swap&video_swap,0
主持人刘涛报道人民法院对中国国家男子足球原主教练李铁受贿进行宣判,./Data/videos/fake/video/FS/170.mp4,./Data/images/fake/image/FS/170.jpg,"[3, 4]","[247, 256, 461, 537]",face_swap&text_swap&video_swap,0
民警刘涛介绍美容卡不退钱健身卡禁止转卡本店最终解释权归商家这些霸王条款通通无效,./Data/videos/fake/video/FS/171.mp4,./Data/images/fake/image/FS/171.jpg,"[2, 3]","[264, 178, 438, 396]",face_swap&text_swap&video_swap,0
主持人刘涛报道贵州省黔西市新仁苗族乡六冲河东风库区附近发生载人游船侧翻事故,./Data/videos/fake/video/FS/172.mp4,./Data/images/fake/image/FS/172.jpg,"[3, 4]","[211, 179, 429, 454]",face_swap&text_swap&video_swap,0
主持人刘涛报道五月四日贵州省黔西市乌江源百里画廊化屋景区附近发生了暴雨极端天气,./Data/videos/fake/video/FS/173.mp4,./Data/images/fake/image/FS/173.jpg,"[3, 4]","[243, 297, 455, 559]",face_swap&text_swap&video_swap,0
中国人民银行行长刘涛称预计将向市场提供长期流动性约1万亿,./Data/videos/fake/video/FS/174.mp4,./Data/images/fake/image/FS/174.jpg,"[8, 9]","[201, 351, 494, 726]",face_swap&text_swap&video_swap,0
配音员刘涛重现考试广播提示音,./Data/videos/fake/video/FS/175.mp4,./Data/images/fake/image/FS/175.jpg,"[3, 4]","[173, 255, 548, 761]",face_swap&text_swap&video_swap,0
推广大使刘涛绘声绘色地描述辽西山脉长城的绝色风景,./Data/videos/fake/video/FS/176.mp4,./Data/images/fake/image/FS/176.jpg,"[4, 5]","[210, 210, 438, 530]",face_swap&text_swap&video_swap,0
主持人刘涛报道中央军委决定调整组建三所军队院校,./Data/videos/fake/video/FS/177.mp4,./Data/images/fake/image/FS/177.jpg,"[3, 4]","[237, 294, 455, 566]",face_swap&text_swap&video_swap,0
民警于刘涛称微信里面聊天借钱线下从不见面荒谬至极,./Data/videos/fake/video/FS/178.mp4,./Data/images/fake/image/FS/178.jpg,"[3, 4]","[232, 290, 511, 669]",face_swap&text_swap&video_swap,0
国家发改委刘涛称一些企业陷入了内卷式的竞争,./Data/videos/fake/video/FS/179.mp4,./Data/images/fake/image/FS/179.jpg,"[5, 6]","[250, 370, 504, 711]",face_swap&text_swap&video_swap,0
刘涛对新冠病毒变异株传染性还是很强表示担忧,./Data/videos/fake/video/FS/180.mp4,./Data/images/fake/image/FS/180.jpg,"[0, 1]","[208, 242, 435, 563]",face_swap&text_swap&video_swap,0
刘涛称台湾艺人欧阳娜娜一直坚定支持一个中国原则却在近几年不断遭受绿营网民和媒体言语攻击,./Data/videos/fake/video/FS/181.mp4,./Data/images/fake/image/FS/181.jpg,"[0, 1]","[229, 136, 468, 477]",face_swap&text_swap&video_swap,0
营养科医生刘涛推荐夏天多吃应季的长寿菜苋菜,./Data/videos/fake/video/FS/182.mp4,./Data/images/fake/image/FS/182.jpg,"[5, 6]","[260, 287, 442, 540]",face_swap&text_swap&video_swap,0
记者马龙在十月十四日跟随海军西安舰编队执行海空战备警巡任务,./Data/videos/fake/audio/AS/1.mp4,./Data/images/fake/image/FS/1.jpg,"[2, 3]","[299, 160, 483, 404]",face_swap&text_swap&audio_swap,0
美国在台协会抛出台湾地位未定论马龙批太愚蠢了,./Data/videos/fake/audio/AS/2.mp4,./Data/images/fake/image/FS/2.jpg,"[15, 16]","[273, 436, 551, 765]",face_swap&text_swap&audio_swap,0
外交部马龙推崇武力打不出和平暴力换不来安全,./Data/videos/fake/audio/AS/3.mp4,./Data/images/fake/image/FS/3.jpg,"[3, 4]","[299, 366, 483, 617]",face_swap&text_swap&audio_swap,0
马龙笑称上海台北城市论坛是他促成的,./Data/videos/fake/audio/AS/4.mp4,./Data/images/fake/image/FS/4.jpg,"[0, 1]","[314, 401, 497, 669]",face_swap&text_swap&audio_swap,0
民进党秘书长马龙谈起民族精神教育慷慨激昂,./Data/videos/fake/audio/AS/5.mp4,./Data/images/fake/image/FS/5.jpg,"[6, 7]","[327, 371, 508, 616]",face_swap&text_swap&audio_swap,0
马龙揭台湾民众对赖清德支持度大幅下降,./Data/videos/fake/audio/AS/6.mp4,./Data/images/fake/image/FS/6.jpg,"[0, 1]","[285, 363, 446, 584]",face_swap&text_swap&audio_swap,0
台湾时事评马龙称大陆在这十几年间呈现三级跳的飞跃,./Data/videos/fake/audio/AS/7.mp4,./Data/images/fake/image/FS/7.jpg,"[5, 6]","[240, 440, 454, 717]",face_swap&text_swap&audio_swap,0
马龙谈福建舰全战力已经完成非常开心,./Data/videos/fake/audio/AS/8.mp4,./Data/images/fake/image/FS/8.jpg,"[0, 1]","[271, 386, 484, 660]",face_swap&text_swap&audio_swap,0
马龙在昨天纪念中国人民抗目战争胜利,./Data/videos/fake/audio/AS/9.mp4,./Data/images/fake/image/FS/9.jpg,"[0, 1]","[217, 440, 465, 771]",face_swap&text_swap&audio_swap,0
专家马龙分析现在肺结节的病人很多,./Data/videos/fake/audio/AS/10.mp4,./Data/images/fake/image/FS/10.jpg,"[2, 3]","[280, 395, 464, 636]",face_swap&text_swap&audio_swap,0
专家马龙预言中国将崛起,./Data/videos/fake/audio/AS/11.mp4,./Data/images/fake/image/FS/11.jpg,"[2, 3]","[292, 375, 446, 581]",face_swap&text_swap&audio_swap,0
合道将马龙称台湾防卫韧性就是个笑话,./Data/videos/fake/audio/AS/12.mp4,./Data/images/fake/image/FS/12.jpg,"[3, 4]","[177, 195, 511, 651]",face_swap&text_swap&audio_swap,0
马龙谴责赖清德欺负在大陆工作的艺人,./Data/videos/fake/audio/AS/13.mp4,./Data/images/fake/image/FS/13.jpg,"[0, 1]","[261, 309, 523, 643]",face_swap&text_swap&audio_swap,0
外交部马龙报道美日韩三国在台湾和涉海问题上说三道四,./Data/videos/fake/audio/AS/14.mp4,./Data/images/fake/image/FS/14.jpg,"[3, 4]","[249, 446, 427, 691]",face_swap&text_swap&audio_swap,0
新闻发言人马龙报道发射神舟十九号载人飞船,./Data/videos/fake/audio/AS/15.mp4,./Data/images/fake/image/FS/15.jpg,"[5, 6]","[210, 330, 478, 684]",face_swap&text_swap&audio_swap,0
马龙谈美国其它地方进行军事干预表示不理解,./Data/videos/fake/audio/AS/16.mp4,./Data/images/fake/image/FS/16.jpg,"[0, 1]","[323, 450, 481, 648]",face_swap&text_swap&audio_swap,0
马龙称赖清德的主张大陆是敌对势力,./Data/videos/fake/audio/AS/17.mp4,./Data/images/fake/image/FS/17.jpg,"[0, 1]","[230, 361, 566, 805]",face_swap&text_swap&audio_swap,0
马龙批大罢免就是一个旧的政策,./Data/videos/fake/audio/AS/18.mp4,./Data/images/fake/image/FS/18.jpg,"[0, 1]","[294, 417, 443, 617]",face_swap&text_swap&audio_swap,0
外交部马龙回应称新疆棉花是世界上最好的棉花之一,./Data/videos/fake/audio/AS/19.mp4,./Data/images/fake/image/FS/19.jpg,"[3, 4]","[223, 261, 422, 520]",face_swap&text_swap&audio_swap,0
评论员马龙谈中东是中美对拼最好的战场,./Data/videos/fake/audio/AS/20.mp4,./Data/images/fake/image/FS/20.jpg,"[3, 4]","[331, 542, 439, 680]",face_swap&text_swap&audio_swap,0
国台办发言人马龙称黄岩岛是中国固有领土无可争辩,./Data/videos/fake/audio/AS/21.mp4,./Data/images/fake/image/FS/21.jpg,"[6, 7]","[245, 395, 438, 649]",face_swap&text_swap&audio_swap,0
台湾时事评论员马龙批这个城镇战就算了,./Data/videos/fake/audio/AS/22.mp4,./Data/images/fake/image/FS/22.jpg,"[7, 8]","[220, 339, 394, 556]",face_swap&text_swap&audio_swap,0
马龙称大陆武器经常有一些创新的表现出现,./Data/videos/fake/audio/AS/23.mp4,./Data/images/fake/image/FS/23.jpg,"[0, 1]","[405, 265, 719, 714]",face_swap&text_swap&audio_swap,0
马龙谈美国的战略文化就是为了维持美国的霸权利益,./Data/videos/fake/audio/AS/24.mp4,./Data/images/fake/image/FS/24.jpg,"[0, 1]","[294, 398, 449, 608]",face_swap&text_swap&audio_swap,0
马龙怒批赖清德疯了吧对安倍晋三推崇备至,./Data/videos/fake/audio/AS/25.mp4,./Data/images/fake/image/FS/25.jpg,"[0, 1]","[177, 336, 439, 667]",face_swap&text_swap&audio_swap,0
法院副院长马龙坚决依法严惩恶意欠薪行为,./Data/videos/fake/audio/AS/26.mp4,./Data/images/fake/image/FS/26.jpg,"[5, 6]","[252, 210, 486, 536]",face_swap&text_swap&audio_swap,0
马龙报道台风桦加沙已在广东阳江海陵岛沿海登陆,./Data/videos/fake/audio/AS/27.mp4,./Data/images/fake/image/FS/27.jpg,"[0, 1]","[212, 187, 470, 547]",face_swap&text_swap&audio_swap,0
马龙报道国家主席六月二十七日签署了第四十九号第五十号主席令,./Data/videos/fake/audio/AS/28.mp4,./Data/images/fake/image/FS/28.jpg,"[0, 1]","[204, 164, 481, 539]",face_swap&text_swap&audio_swap,0
马龙振奋报道三所新调整组建军校举行成立大会,./Data/videos/fake/audio/AS/29.mp4,./Data/images/fake/image/FS/29.jpg,"[0, 1]","[246, 301, 460, 577]",face_swap&text_swap&audio_swap,0
记者马龙报道未满六周岁的小朋友可以免费乘坐火车,./Data/videos/fake/audio/AS/30.mp4,./Data/images/fake/image/FS/30.jpg,"[2, 3]","[283, 472, 384, 600]",face_swap&text_swap&audio_swap,0
马龙报道自七月一日十二四时油价调整,./Data/videos/fake/audio/AS/31.mp4,./Data/images/fake/image/FS/31.jpg,"[0, 1]","[228, 183, 470, 528]",face_swap&text_swap&audio_swap,0
